source_id,sequence_name,original_stem,split,merged_stem,holdout_group,note
gnew,new_clothes_flat_2507,01571,train,gnew__01571,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01572,train,gnew__01572,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01573,test,gnew__01573,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01574,train,gnew__01574,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01575,train,gnew__01575,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01576,test,gnew__01576,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01577,val,gnew__01577,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01578,val,gnew__01578,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01579,train,gnew__01579,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01580,train,gnew__01580,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01581,val,gnew__01581,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01582,train,gnew__01582,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01583,train,gnew__01583,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01584,val,gnew__01584,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01585,train,gnew__01585,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01586,train,gnew__01586,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01587,test,gnew__01587,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01588,train,gnew__01588,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01589,test,gnew__01589,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01590,train,gnew__01590,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01591,train,gnew__01591,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01592,train,gnew__01592,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01593,test,gnew__01593,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01594,train,gnew__01594,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01595,train,gnew__01595,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01596,val,gnew__01596,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01597,val,gnew__01597,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01598,val,gnew__01598,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01599,val,gnew__01599,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01600,train,gnew__01600,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01601,train,gnew__01601,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01602,train,gnew__01602,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01603,val,gnew__01603,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01604,train,gnew__01604,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01605,val,gnew__01605,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01606,train,gnew__01606,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01607,train,gnew__01607,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01608,test,gnew__01608,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01609,val,gnew__01609,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01610,train,gnew__01610,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01611,val,gnew__01611,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01612,train,gnew__01612,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01613,test,gnew__01613,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01614,train,gnew__01614,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01615,val,gnew__01615,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01616,test,gnew__01616,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01617,test,gnew__01617,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01618,train,gnew__01618,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01619,train,gnew__01619,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01620,test,gnew__01620,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01621,val,gnew__01621,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01622,train,gnew__01622,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01623,train,gnew__01623,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,01624,train,gnew__01624,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
